Date,New_Cases,New_Deaths,Value,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,SP500_Daily_Return,New_Cases_7d_avg,New_Cases_12d_avg,retail_and_recreation_percent_change_from_baseline_change,grocery_and_pharmacy_percent_change_from_baseline_change,parks_percent_change_from_baseline_change,transit_stations_percent_change_from_baseline_change,workplaces_percent_change_from_baseline_change,residential_percent_change_from_baseline_change,New_Cases_lag_1,New_Deaths_lag_1,retail_and_recreation_percent_change_from_baseline_lag1,grocery_and_pharmacy_percent_change_from_baseline_lag1,parks_percent_change_from_baseline_lag1,transit_stations_percent_change_from_baseline_lag1,workplaces_percent_change_from_baseline_lag1,residential_percent_change_from_baseline_lag1,New_Cases_lag_3,New_Deaths_lag_3,retail_and_recreation_percent_change_from_baseline_lag3,grocery_and_pharmacy_percent_change_from_baseline_lag3,parks_percent_change_from_baseline_lag3,transit_stations_percent_change_from_baseline_lag3,workplaces_percent_change_from_baseline_lag3,residential_percent_change_from_baseline_lag3,New_Cases_lag_5,New_Deaths_lag_5,retail_and_recreation_percent_change_from_baseline_lag5,grocery_and_pharmacy_percent_change_from_baseline_lag5,parks_percent_change_from_baseline_lag5,transit_stations_percent_change_from_baseline_lag5,workplaces_percent_change_from_baseline_lag5,residential_percent_change_from_baseline_lag5,New_Cases_lag_7,New_Deaths_lag_7,retail_and_recreation_percent_change_from_baseline_lag7,grocery_and_pharmacy_percent_change_from_baseline_lag7,parks_percent_change_from_baseline_lag7,transit_stations_percent_change_from_baseline_lag7,workplaces_percent_change_from_baseline_lag7,residential_percent_change_from_baseline_lag7,is_trading_day,Market_Up
2023-05-05,10800,144,4136.25,,,,,,,0.018474744042430657,11498.142857142857,11498.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,12348.0,168.0,,,,,,,11368.0,176.0,,,,,,,12001.0,171.0,,,,,,,15906.0,269.0,,,,,,,True,1
2023-05-08,8053,138,4138.12,,,,,,,0.0004521003324267081,10866.714285714286,10866.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,144.0,,,,,,,12566.0,183.0,,,,,,,8931.0,211.0,,,,,,,12473.0,298.0,,,,,,,True,1
2023-05-09,10345,128,4119.17,,,,,,,-0.004579374208577791,10630.142857142857,10630.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,8053.0,138.0,,,,,,,12348.0,168.0,,,,,,,11368.0,176.0,,,,,,,12001.0,171.0,,,,,,,True,0
2023-05-10,10574,151,4137.64,,,,,,,0.004483913021312569,10864.857142857143,10864.857142857143,0.0,0.0,0.0,0.0,0.0,0.0,10345.0,128.0,,,,,,,10800.0,144.0,,,,,,,12566.0,183.0,,,,,,,8931.0,211.0,,,,,,,True,1
2023-05-11,9536,174,4130.62,,,,,,,-0.0016966193288928677,10603.142857142857,10603.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,10574.0,151.0,,,,,,,8053.0,138.0,,,,,,,12348.0,168.0,,,,,,,11368.0,176.0,,,,,,,True,0
2023-05-12,8794,113,4124.08,,,,,,,-0.0015832974226629437,10064.285714285714,10064.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,9536.0,174.0,,,,,,,10345.0,128.0,,,,,,,10800.0,144.0,,,,,,,12566.0,183.0,,,,,,,True,0
2023-05-15,9488,129,4136.28,,,,,,,0.002958235533743192,9655.714285714286,9655.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,8794.0,113.0,,,,,,,10574.0,151.0,,,,,,,8053.0,138.0,,,,,,,12348.0,168.0,,,,,,,True,1
2023-05-16,10392,160,4109.9,,,,,,,-0.006377711373504735,9597.42857142857,9597.42857142857,0.0,0.0,0.0,0.0,0.0,0.0,9488.0,129.0,,,,,,,9536.0,174.0,,,,,,,10345.0,128.0,,,,,,,10800.0,144.0,,,,,,,True,0
2023-05-17,10207,141,4158.77,,,,,,,0.011890800262780221,9905.142857142857,9905.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,10392.0,160.0,,,,,,,8794.0,113.0,,,,,,,10574.0,151.0,,,,,,,8053.0,138.0,,,,,,,True,1
2023-05-18,9580,135,4198.05,,,,,,,0.009445100354191105,9795.857142857143,9795.857142857143,0.0,0.0,0.0,0.0,0.0,0.0,10207.0,141.0,,,,,,,9488.0,129.0,,,,,,,9536.0,174.0,,,,,,,10345.0,128.0,,,,,,,True,1
2023-05-19,9498,133,4191.98,,,,,,,-0.001445909410321633,9642.142857142857,9642.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,9580.0,135.0,,,,,,,10392.0,160.0,,,,,,,8794.0,113.0,,,,,,,10574.0,151.0,,,,,,,True,0
2023-05-22,6716,132,4192.63,,,,,,,0.00015505799168891166,9239.285714285714,9239.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,9498.0,133.0,,,,,,,10207.0,141.0,,,,,,,9488.0,129.0,,,,,,,9536.0,174.0,,,,,,,True,1
2023-05-23,8305,129,4145.58,,,,,,,-0.011222073018606449,9169.42857142857,9169.42857142857,0.0,0.0,0.0,0.0,0.0,0.0,6716.0,132.0,,,,,,,9580.0,135.0,,,,,,,10392.0,160.0,,,,,,,8794.0,113.0,,,,,,,True,0
2023-05-24,8266,129,4115.24,,,,,,,-0.007318638164020563,8994.857142857143,8994.857142857143,0.0,0.0,0.0,0.0,0.0,0.0,8305.0,129.0,,,,,,,9498.0,133.0,,,,,,,10207.0,141.0,,,,,,,9488.0,129.0,,,,,,,True,0
2023-05-25,7507,151,4151.28,,,,,,,0.00875769092446621,8582.714285714286,8582.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,8266.0,129.0,,,,,,,6716.0,132.0,,,,,,,9580.0,135.0,,,,,,,10392.0,160.0,,,,,,,True,1
2023-05-26,8532,130,4205.45,,,,,,,0.013048987300302572,8343.42857142857,8343.42857142857,0.0,0.0,0.0,0.0,0.0,0.0,7507.0,151.0,,,,,,,8305.0,129.0,,,,,,,9498.0,133.0,,,,,,,10207.0,141.0,,,,,,,True,1
2023-05-29,5692,113,4205.45,,,,,,,0.0,7788.0,7788.0,0.0,0.0,0.0,0.0,0.0,0.0,8532.0,130.0,,,,,,,8266.0,129.0,,,,,,,6716.0,132.0,,,,,,,9580.0,135.0,,,,,,,True,0
2023-05-30,6311,141,4205.52,,,,,,,1.6645067709930572e-05,7332.714285714285,7332.714285714285,0.0,0.0,0.0,0.0,0.0,0.0,5692.0,113.0,,,,,,,7507.0,151.0,,,,,,,8305.0,129.0,,,,,,,9498.0,133.0,,,,,,,True,1
2023-05-31,8007,101,4179.83,,,,,,,-0.006108638170785219,7517.142857142857,7517.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,6311.0,141.0,,,,,,,8532.0,130.0,,,,,,,8266.0,129.0,,,,,,,6716.0,132.0,,,,,,,True,0
2023-06-01,8544,114,4221.02,,,,,,,0.009854467765435526,7551.285714285715,7551.285714285715,0.0,0.0,0.0,0.0,0.0,0.0,8007.0,101.0,,,,,,,5692.0,113.0,,,,,,,7507.0,151.0,,,,,,,8305.0,129.0,,,,,,,True,1
2023-06-02,7913,110,4282.37,,,,,,,0.014534401637518846,7500.857142857143,7500.857142857143,0.0,0.0,0.0,0.0,0.0,0.0,8544.0,114.0,,,,,,,6311.0,141.0,,,,,,,8532.0,130.0,,,,,,,8266.0,129.0,,,,,,,True,1
2023-06-05,6007,105,4273.79,,,,,,,-0.002003563447343426,7286.571428571428,7286.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,7913.0,110.0,,,,,,,8007.0,101.0,,,,,,,5692.0,113.0,,,,,,,7507.0,151.0,,,,,,,True,0
2023-06-06,7795,104,4283.85,,,,,,,0.002353882619408054,7181.285714285715,7181.285714285715,0.0,0.0,0.0,0.0,0.0,0.0,6007.0,105.0,,,,,,,8544.0,114.0,,,,,,,6311.0,141.0,,,,,,,8532.0,130.0,,,,,,,True,1
2023-06-07,7835,102,4267.52,,,,,,,-0.0038119915496573897,7487.428571428572,7487.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,7795.0,104.0,,,,,,,7913.0,110.0,,,,,,,8007.0,101.0,,,,,,,5692.0,113.0,,,,,,,True,0
2023-06-08,6838,103,4293.93,,,,,,,0.006188606028794119,7562.714285714285,7562.714285714285,0.0,0.0,0.0,0.0,0.0,0.0,7835.0,102.0,,,,,,,6007.0,105.0,,,,,,,8544.0,114.0,,,,,,,6311.0,141.0,,,,,,,True,1
2023-06-09,6630,114,4298.86,,,,,,,0.0011481323635922358,7366.0,7366.0,0.0,0.0,0.0,0.0,0.0,0.0,6838.0,103.0,,,,,,,7795.0,104.0,,,,,,,7913.0,110.0,,,,,,,8007.0,101.0,,,,,,,True,1
2023-06-12,4791,98,4338.93,,,,,,,0.009321075820101221,6829.857142857143,6829.857142857143,0.0,0.0,0.0,0.0,0.0,0.0,6630.0,114.0,,,,,,,7835.0,102.0,,,,,,,6007.0,105.0,,,,,,,8544.0,114.0,,,,,,,True,1
2023-06-13,7641,109,4369.01,,,,,,,0.006932584761680793,6791.0,6791.0,0.0,0.0,0.0,0.0,0.0,0.0,4791.0,98.0,,,,,,,6838.0,103.0,,,,,,,7795.0,104.0,,,,,,,7913.0,110.0,,,,,,,True,1
2023-06-14,6979,106,4372.59,,,,,,,0.0008194076003487094,6929.857142857143,6929.857142857143,0.0,0.0,0.0,0.0,0.0,0.0,7641.0,109.0,,,,,,,6630.0,114.0,,,,,,,7835.0,102.0,,,,,,,6007.0,105.0,,,,,,,True,1
2023-06-15,6672,96,4425.84,,,,,,,0.012178136985173449,6769.428571428572,6769.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,6979.0,106.0,,,,,,,4791.0,98.0,,,,,,,6838.0,103.0,,,,,,,7795.0,104.0,,,,,,,True,1
2023-06-16,6106,91,4409.59,,,,,,,-0.0036716193988033385,6522.428571428572,6522.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,6672.0,96.0,,,,,,,7641.0,109.0,,,,,,,6630.0,114.0,,,,,,,7835.0,102.0,,,,,,,True,0
2023-06-19,4887,100,4409.59,,,,,,,0.0,6243.714285714285,6243.714285714285,0.0,0.0,0.0,0.0,0.0,0.0,6106.0,91.0,,,,,,,6979.0,106.0,,,,,,,4791.0,98.0,,,,,,,6838.0,103.0,,,,,,,True,0
2023-06-20,5993,74,4388.71,,,,,,,-0.0047351341054383544,6152.714285714285,6152.714285714285,0.0,0.0,0.0,0.0,0.0,0.0,4887.0,100.0,,,,,,,6672.0,96.0,,,,,,,7641.0,109.0,,,,,,,6630.0,114.0,,,,,,,True,0
2023-06-21,6800,88,4365.69,,,,,,,-0.005245277085977551,6439.714285714285,6439.714285714285,0.0,0.0,0.0,0.0,0.0,0.0,5993.0,74.0,,,,,,,6106.0,91.0,,,,,,,6979.0,106.0,,,,,,,4791.0,98.0,,,,,,,True,0
2023-06-22,7622,91,4381.89,,,,,,,0.003710753626574581,6437.0,6437.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,88.0,,,,,,,4887.0,100.0,,,,,,,6672.0,96.0,,,,,,,7641.0,109.0,,,,,,,True,1
2023-06-23,7162,80,4348.33,,,,,,,-0.007658795633847637,6463.142857142857,6463.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,7622.0,91.0,,,,,,,5993.0,74.0,,,,,,,6106.0,91.0,,,,,,,6979.0,106.0,,,,,,,True,0
2023-06-26,6830,89,4328.82,,,,,,,-0.004486779982200151,6485.714285714285,6485.714285714285,0.0,0.0,0.0,0.0,0.0,0.0,7162.0,80.0,,,,,,,6800.0,88.0,,,,,,,4887.0,100.0,,,,,,,6672.0,96.0,,,,,,,True,0
2023-06-27,7655,86,4378.41,,,,,,,0.011455777787018118,6707.0,6707.0,0.0,0.0,0.0,0.0,0.0,0.0,6830.0,89.0,,,,,,,7622.0,91.0,,,,,,,5993.0,74.0,,,,,,,6106.0,91.0,,,,,,,True,1
2023-06-28,7661,77,4376.86,,,,,,,-0.00035400978894173374,7103.285714285715,7103.285714285715,0.0,0.0,0.0,0.0,0.0,0.0,7655.0,86.0,,,,,,,7162.0,80.0,,,,,,,6800.0,88.0,,,,,,,4887.0,100.0,,,,,,,True,0
2023-06-29,7010,89,4396.44,,,,,,,0.004473526683512752,7248.571428571428,7248.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,7661.0,77.0,,,,,,,6830.0,89.0,,,,,,,7622.0,91.0,,,,,,,5993.0,74.0,,,,,,,True,1
2023-06-30,7414,79,4450.38,,,,,,,0.012269017659743087,7336.285714285715,7336.285714285715,0.0,0.0,0.0,0.0,0.0,0.0,7010.0,89.0,,,,,,,7655.0,86.0,,,,,,,7162.0,80.0,,,,,,,6800.0,88.0,,,,,,,True,1
2023-07-03,5782,71,4455.59,,,,,,,0.0011706865481149187,7073.428571428572,7073.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,7414.0,79.0,,,,,,,7661.0,77.0,,,,,,,6830.0,89.0,,,,,,,7622.0,91.0,,,,,,,True,1
2023-07-04,6794,83,4455.59,,,,,,,0.0,7020.857142857143,7020.857142857143,0.0,0.0,0.0,0.0,0.0,0.0,5782.0,71.0,,,,,,,7010.0,89.0,,,,,,,7655.0,86.0,,,,,,,7162.0,80.0,,,,,,,True,0
2023-07-05,5931,63,4446.82,,,,,,,-0.0019683139606652134,6892.428571428572,6892.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,6794.0,83.0,,,,,,,7414.0,79.0,,,,,,,7661.0,77.0,,,,,,,6830.0,89.0,,,,,,,True,0
2023-07-06,6958,64,4411.59,,,,,,,-0.007922515415510367,6792.857142857143,6792.857142857143,0.0,0.0,0.0,0.0,0.0,0.0,5931.0,63.0,,,,,,,5782.0,71.0,,,,,,,7010.0,89.0,,,,,,,7655.0,86.0,,,,,,,True,0
2023-07-07,7498,88,4398.95,,,,,,,-0.0028651801277997935,6769.571428571428,6769.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,6958.0,64.0,,,,,,,6794.0,83.0,,,,,,,7414.0,79.0,,,,,,,7661.0,77.0,,,,,,,True,0
2023-07-10,6274,66,4409.53,,,,,,,0.0024051194034939716,6664.428571428572,6664.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,7498.0,88.0,,,,,,,5931.0,63.0,,,,,,,5782.0,71.0,,,,,,,7010.0,89.0,,,,,,,True,1
2023-07-11,7659,75,4439.26,,,,,,,0.006742215156717579,6699.428571428572,6699.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,6274.0,66.0,,,,,,,6958.0,64.0,,,,,,,6794.0,83.0,,,,,,,7414.0,79.0,,,,,,,True,1
2023-07-12,7854,88,4472.16,,,,,,,0.007411145100759908,6995.428571428572,6995.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,7659.0,75.0,,,,,,,7498.0,88.0,,,,,,,5931.0,63.0,,,,,,,5782.0,71.0,,,,,,,True,1
2023-07-13,7699,76,4510.04,,,,,,,0.00847017995778332,7124.714285714285,7124.714285714285,0.0,0.0,0.0,0.0,0.0,0.0,7854.0,88.0,,,,,,,6274.0,66.0,,,,,,,6958.0,64.0,,,,,,,6794.0,83.0,,,,,,,True,1
2023-07-14,8415,87,4505.42,,,,,,,-0.001024381158481913,7479.571428571428,7479.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,7699.0,76.0,,,,,,,7659.0,75.0,,,,,,,7498.0,88.0,,,,,,,5931.0,63.0,,,,,,,True,0
2023-07-17,7781,60,4522.79,,,,,,,0.003855356437357571,7597.142857142857,7597.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,8415.0,87.0,,,,,,,7854.0,88.0,,,,,,,6274.0,66.0,,,,,,,6958.0,64.0,,,,,,,True,1
2023-07-18,8664,67,4554.98,,,,,,,0.007117288222535212,7763.714285714285,7763.714285714285,0.0,0.0,0.0,0.0,0.0,0.0,7781.0,60.0,,,,,,,7699.0,76.0,,,,,,,7659.0,75.0,,,,,,,7498.0,88.0,,,,,,,True,1
2023-07-19,9435,77,4565.72,,,,,,,0.0023578588709500803,8215.285714285714,8215.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,8664.0,67.0,,,,,,,8415.0,87.0,,,,,,,7854.0,88.0,,,,,,,6274.0,66.0,,,,,,,True,1
2023-07-20,9858,123,4534.87,,,,,,,-0.006756875147840957,8529.42857142857,8529.42857142857,0.0,0.0,0.0,0.0,0.0,0.0,9435.0,77.0,,,,,,,7781.0,60.0,,,,,,,7699.0,76.0,,,,,,,7659.0,75.0,,,,,,,True,0
2023-07-21,9417,114,4536.34,,,,,,,0.00032415482692993436,8752.714285714286,8752.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,9858.0,123.0,,,,,,,8664.0,67.0,,,,,,,8415.0,87.0,,,,,,,7854.0,88.0,,,,,,,True,1
2023-07-24,8813,122,4554.64,,,,,,,0.004034089155574794,8911.857142857143,8911.857142857143,0.0,0.0,0.0,0.0,0.0,0.0,9417.0,114.0,,,,,,,9435.0,77.0,,,,,,,7781.0,60.0,,,,,,,7699.0,76.0,,,,,,,True,1
2023-07-25,9867,115,4567.46,,,,,,,0.002814712029929778,9119.285714285714,9119.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,8813.0,122.0,,,,,,,9858.0,123.0,,,,,,,8664.0,67.0,,,,,,,8415.0,87.0,,,,,,,True,1
2023-07-26,9569,108,4566.75,,,,,,,-0.00015544744781559316,9374.714285714286,9374.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,9867.0,115.0,,,,,,,9417.0,114.0,,,,,,,9435.0,77.0,,,,,,,7781.0,60.0,,,,,,,True,0
2023-07-27,11102,119,4537.41,,,,,,,-0.006424700279192064,9723.0,9723.0,0.0,0.0,0.0,0.0,0.0,0.0,9569.0,108.0,,,,,,,8813.0,122.0,,,,,,,9858.0,123.0,,,,,,,8664.0,67.0,,,,,,,True,0
2023-07-28,12276,114,4582.23,,,,,,,0.009877881875342887,10128.857142857143,10128.857142857143,0.0,0.0,0.0,0.0,0.0,0.0,11102.0,119.0,,,,,,,9867.0,115.0,,,,,,,9417.0,114.0,,,,,,,9435.0,77.0,,,,,,,True,1
2023-07-31,11838,179,4588.96,,,,,,,0.0014687171966489831,10411.714285714286,10411.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,12276.0,114.0,,,,,,,9569.0,108.0,,,,,,,8813.0,122.0,,,,,,,9858.0,123.0,,,,,,,True,1
2023-08-01,12227,116,4576.73,,,,,,,-0.0026650918726683903,10813.142857142857,10813.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,11838.0,179.0,,,,,,,11102.0,119.0,,,,,,,9867.0,115.0,,,,,,,9417.0,114.0,,,,,,,True,0
2023-08-02,13483,119,4513.39,,,,,,,-0.01383957541738301,11480.285714285714,11480.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,12227.0,116.0,,,,,,,12276.0,114.0,,,,,,,9569.0,108.0,,,,,,,8813.0,122.0,,,,,,,True,0
2023-08-03,13043,108,4501.89,,,,,,,-0.002547973917609636,11934.0,11934.0,0.0,0.0,0.0,0.0,0.0,0.0,13483.0,119.0,,,,,,,11838.0,179.0,,,,,,,11102.0,119.0,,,,,,,9867.0,115.0,,,,,,,True,0
2023-08-04,13962,108,4478.03,,,,,,,-0.00529999622380839,12561.57142857143,12561.57142857143,0.0,0.0,0.0,0.0,0.0,0.0,13043.0,108.0,,,,,,,12227.0,116.0,,,,,,,12276.0,114.0,,,,,,,9569.0,108.0,,,,,,,True,0
2023-08-07,12293,116,4518.44,,,,,,,0.00902405745383561,12731.714285714286,12731.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,13962.0,108.0,,,,,,,13483.0,119.0,,,,,,,11838.0,179.0,,,,,,,11102.0,119.0,,,,,,,True,1
2023-08-08,15396,114,4499.38,,,,,,,-0.004218270022397053,13177.42857142857,13177.42857142857,0.0,0.0,0.0,0.0,0.0,0.0,12293.0,116.0,,,,,,,13043.0,108.0,,,,,,,12227.0,116.0,,,,,,,12276.0,114.0,,,,,,,True,0
2023-08-09,16003,113,4467.71,,,,,,,-0.007038747560775049,13772.42857142857,13772.42857142857,0.0,0.0,0.0,0.0,0.0,0.0,15396.0,114.0,,,,,,,13962.0,108.0,,,,,,,13483.0,119.0,,,,,,,11838.0,179.0,,,,,,,True,0
2023-08-10,16037,82,4468.83,,,,,,,0.00025068771249703303,14316.714285714286,14316.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,16003.0,113.0,,,,,,,12293.0,116.0,,,,,,,13043.0,108.0,,,,,,,12227.0,116.0,,,,,,,True,1
2023-08-11,16677,80,4464.05,,,,,,,-0.0010696312010077813,14773.0,14773.0,0.0,0.0,0.0,0.0,0.0,0.0,16037.0,82.0,,,,,,,15396.0,114.0,,,,,,,13962.0,108.0,,,,,,,13483.0,119.0,,,,,,,True,0
2023-08-14,14400,80,4489.72,,,,,,,0.005750383620255262,14966.857142857143,14966.857142857143,0.0,0.0,0.0,0.0,0.0,0.0,16677.0,80.0,,,,,,,16003.0,113.0,,,,,,,12293.0,116.0,,,,,,,13043.0,108.0,,,,,,,True,1
2023-08-15,18317,97,4437.86,,,,,,,-0.011550831677699436,15589.0,15589.0,0.0,0.0,0.0,0.0,0.0,0.0,14400.0,80.0,,,,,,,16037.0,82.0,,,,,,,15396.0,114.0,,,,,,,13962.0,108.0,,,,,,,True,0
2023-08-16,18758,92,4404.33,,,,,,,-0.0075554433893813,16512.571428571428,16512.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,18317.0,97.0,,,,,,,16677.0,80.0,,,,,,,16003.0,113.0,,,,,,,12293.0,116.0,,,,,,,True,0
2023-08-17,20178,99,4370.36,,,,,,,-0.007712864385729601,17195.714285714286,17195.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,18758.0,92.0,,,,,,,14400.0,80.0,,,,,,,16037.0,82.0,,,,,,,15396.0,114.0,,,,,,,True,0
2023-08-18,22227,97,4369.71,,,,,,,-0.00014872916647590273,18084.85714285714,18084.85714285714,0.0,0.0,0.0,0.0,0.0,0.0,20178.0,99.0,,,,,,,18317.0,97.0,,,,,,,16677.0,80.0,,,,,,,16003.0,113.0,,,,,,,True,0
2023-08-21,19207,105,4399.77,,,,,,,0.006879175048229769,18537.714285714286,18537.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,22227.0,97.0,,,,,,,18758.0,92.0,,,,,,,14400.0,80.0,,,,,,,16037.0,82.0,,,,,,,True,1
2023-08-22,23244,100,4387.55,,,,,,,-0.0027774179104816943,19475.85714285714,19475.85714285714,0.0,0.0,0.0,0.0,0.0,0.0,19207.0,105.0,,,,,,,20178.0,99.0,,,,,,,18317.0,97.0,,,,,,,16677.0,80.0,,,,,,,True,0
2023-08-23,24588,104,4436.01,,,,,,,0.011044888377340412,20931.285714285714,20931.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,23244.0,100.0,,,,,,,22227.0,97.0,,,,,,,18758.0,92.0,,,,,,,14400.0,80.0,,,,,,,True,1
2023-08-24,25497,101,4376.31,,,,,,,-0.013458039995401183,21957.0,21957.0,0.0,0.0,0.0,0.0,0.0,0.0,24588.0,104.0,,,,,,,19207.0,105.0,,,,,,,20178.0,99.0,,,,,,,18317.0,97.0,,,,,,,True,0
2023-08-25,25727,99,4405.71,,,,,,,0.006717988442317857,22952.571428571428,22952.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,25497.0,101.0,,,,,,,23244.0,100.0,,,,,,,22227.0,97.0,,,,,,,18758.0,92.0,,,,,,,True,1
2023-08-28,21572,85,4433.31,,,,,,,0.0062645975336552695,23151.714285714286,23151.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,25727.0,99.0,,,,,,,24588.0,104.0,,,,,,,19207.0,105.0,,,,,,,20178.0,99.0,,,,,,,True,1
2023-08-29,27236,85,4497.63,,,,,,,0.014508347036412905,23867.285714285714,23867.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,21572.0,85.0,,,,,,,25497.0,101.0,,,,,,,23244.0,100.0,,,,,,,22227.0,97.0,,,,,,,True,1
2023-08-30,26216,91,4514.87,,,,,,,0.0038331298928546698,24868.571428571428,24868.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,27236.0,85.0,,,,,,,25727.0,99.0,,,,,,,24588.0,104.0,,,,,,,19207.0,105.0,,,,,,,True,1
2023-08-31,26182,125,4507.66,,,,,,,-0.0015969452055097921,25288.285714285714,25288.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,26216.0,91.0,,,,,,,21572.0,85.0,,,,,,,25497.0,101.0,,,,,,,23244.0,100.0,,,,,,,True,0
2023-09-01,26811,97,4515.77,,,,,,,0.0017991596526802933,25605.85714285714,25605.85714285714,0.0,0.0,0.0,0.0,0.0,0.0,26182.0,125.0,,,,,,,27236.0,85.0,,,,,,,25727.0,99.0,,,,,,,24588.0,104.0,,,,,,,True,1
2023-09-04,21109,104,4515.77,,,,,,,0.0,24979.0,24979.0,0.0,0.0,0.0,0.0,0.0,0.0,26811.0,97.0,,,,,,,26216.0,91.0,,,,,,,21572.0,85.0,,,,,,,25497.0,101.0,,,,,,,True,0
2023-09-05,21638,102,4496.83,,,,,,,-0.00419419058100845,24394.85714285714,24394.85714285714,0.0,0.0,0.0,0.0,0.0,0.0,21109.0,104.0,,,,,,,26182.0,125.0,,,,,,,27236.0,85.0,,,,,,,25727.0,99.0,,,,,,,True,0
2023-09-06,26912,113,4465.48,,,,,,,-0.0069715777558858605,25157.714285714286,25157.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,21638.0,102.0,,,,,,,26811.0,97.0,,,,,,,26216.0,91.0,,,,,,,21572.0,85.0,,,,,,,True,0
2023-09-07,28333,124,4451.14,,,,,,,-0.0032113009127796577,25314.428571428572,25314.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,26912.0,113.0,,,,,,,21109.0,104.0,,,,,,,26182.0,125.0,,,,,,,27236.0,85.0,,,,,,,True,0
2023-09-08,29688,113,4457.49,,,,,,,0.0014266008258556617,25810.428571428572,25810.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,28333.0,124.0,,,,,,,21638.0,102.0,,,,,,,26811.0,97.0,,,,,,,26216.0,91.0,,,,,,,True,1
2023-09-11,21860,112,4487.46,,,,,,,0.006723514803174124,25193.0,25193.0,0.0,0.0,0.0,0.0,0.0,0.0,29688.0,113.0,,,,,,,26912.0,113.0,,,,,,,21109.0,104.0,,,,,,,26182.0,125.0,,,,,,,True,1
2023-09-12,24340,126,4461.9,,,,,,,-0.005695872498027943,24840.0,24840.0,0.0,0.0,0.0,0.0,0.0,0.0,21860.0,112.0,,,,,,,28333.0,124.0,,,,,,,21638.0,102.0,,,,,,,26811.0,97.0,,,,,,,True,0
2023-09-13,23514,122,4467.44,,,,,,,0.001241623523611013,25183.571428571428,25183.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,24340.0,126.0,,,,,,,29688.0,113.0,,,,,,,26912.0,113.0,,,,,,,21109.0,104.0,,,,,,,True,1
2023-09-14,24157,145,4505.1,,,,,,,0.008429883781315706,25543.428571428572,25543.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,23514.0,122.0,,,,,,,21860.0,112.0,,,,,,,28333.0,124.0,,,,,,,21638.0,102.0,,,,,,,True,1
2023-09-15,22892,133,4450.32,,,,,,,-0.012159552507158722,24969.14285714286,24969.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,24157.0,145.0,,,,,,,24340.0,126.0,,,,,,,29688.0,113.0,,,,,,,26912.0,113.0,,,,,,,True,0
